id,Author_Name,Fact_Check_Source,Source_Type,Statement,Eng_Trans_Statement,News Body,Eng_Trans_News_Body,Media_Link,Publish_Date,Fact_Check_Link,News_Category,Language,Region,Platform,Text,Video,Image,Label,publish_date_parsed,pub_year,pub_month,pub_dayofweek,Eng_Trans_News_Body_polarity,Eng_Trans_News_Body_subjectivity,Eng_Trans_Statement_wordcount,Eng_Trans_News_Body_wordcount,Statement_wordcount,News Body_wordcount,Text_flag,Video_flag,Image_flag,label_numeric
BFNK_286,Archit Mehta,Alt News,IFCN,गोल्ड विजेता नीरज चोपड़ा मराठा वंश के हैं? ऑल्ट न्यूज़ की पड़ताल,Gold winner Neeraj Chopra belongs to the Maratha dynasty? Allt news investigation," 7 अगस्त को नीरज चोपड़ा ने टोक्यो ओलंपिक में 87.58 मीटर की दूरी पर भाला फेंक कर स्वर्ण पदक जीता. नीरज चोपड़ा 23 साल की उम्र में स्वर्ण पदक जीतकर,… "," On August 7, Neeraj Chopra won the gold medal by throwing a spear at a distance of 87.58 meters at the Tokyo Olympics. Neeraj Chopra winning the gold medal at the age of 23,…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/FI-5-1.jpg?resize=300%2C157&ssl=1,2nd September 2021,https://www.altnews.in/Hindi/does-neeraj-chopra-have-maratha-lineage-alt-news-investigation/,Politics,Hindi,India,Twitter,no,no,yes,1,2021-09-02,2021.0,9.0,Thursday,0.5,0.75,12,34,12,30,0,0,1,1
BFNK_287,Pooja Chaudhuri,Alt News,IFCN,फ़र्ज़ी ट्वीट में आज तक के हवाले से दिखाया गया कि BJP ने गांधी परिवार से माफ़ी मांगी,Fake tweet showed that BJP apologizes to Gandhi family till date,सोशल मीडिया पर आज तक का एक कथित ट्वीट खूब शेयर किया जा रहा है. ऑल्ट न्यूज़ के व्हाट्सऐप नंबर और मोबाइल अप्लीकेशन पर इस ट्वीट की सच्चाई जानने के…,An alleged tweet till date is being shared a lot on social media. To know the truth of this tweet on WhatsApp number and mobile application of Alt News…,https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/Untitled-design-2021-08-31T170115.898.jpg?resize=300%2C157&ssl=1,1st September 2021,https://www.altnews.in/Hindi/fake-aaj-tak-tweet-created-to-claim-bjp-apologised-to-the-gandhi-family/,Politics,Hindi,India,Twitter,no,no,yes,0,2021-09-01,2021.0,9.0,Wednesday,-0.03333333333333334,0.08333333333333334,11,29,18,30,0,0,1,0
BFNK_288,Archit Mehta,Alt News,IFCN,फ़ैक्ट-चेक : श्रीनगर में 32 सालों में पहली बार निकली जन्माष्टमी की शोभायात्रा?,Fact-check: Janmashtami's procession took place for the first time in 32 years in Srinagar?,जन्माष्टमी के मौके पर कुछ ट्विटर यूज़र्स ने उत्सव का एक वीडियो ट्वीट किया. वीडियो के साथ दावा किया गया कि ये श्रीनगर के लाल चौक पर हुए जन्माष्टमी उत्सव…,"On the occasion of Janmashtami, some Twitter users tweeted a video of the festival. The video claimed that the Janmashtami festival held at Lal Chowk in Srinagar…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/FI5.jpg?resize=300%2C157&ssl=1,31st August 2021,https://www.altnews.in/Hindi/no-this-wasnt-the-first-time-janmashtami-was-celebrated-in-kashmir-in-32-years/,Politics,Hindi,India,Twitter,no,yes,no,1,2021-08-31,2021.0,8.0,Tuesday,0.0,0.0,14,27,13,30,0,1,0,1
BFNK_289,Anuradha Prasad,Alt News,IFCN,कर्नाटका का पुराना वीडियो उज्जैन में हिन्दू समुदाय के प्रदर्शन का बताकर शेयर किया गया,The old video of Karnataka was shared as the performance of the Hindu community in Ujjain,19 अगस्त को उज्जैन में एक कार्यक्रम के दौरान कथित रूप से ‘पाकिस्तान ज़िन्दाबाद’ के नारे लगाने पर मध्य प्रदेश पुलिस ने 4 लोगों के खिलाफ़ नेशनल सिक्योरिटी ऐक्ट (NSA)…,"On August 19, during an event in Ujjain, the Madhya Pradesh Police has allegedly raised slogans of 'Pakistan Zindabad', the National Security Act (NSA) against 4 people…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/Untitled-design-2021-08-26T182551.317.jpg?resize=300%2C157&ssl=1,31st August 2021,https://www.altnews.in/Hindi/old-video-from-karnataka-shared-amid-protests-by-hindu-groups-in-ujjain/,Politics,Hindi,karnataka,Twitter,no,no,yes,1,2021-08-31,2021.0,8.0,Tuesday,-0.1,0.1,16,27,15,30,0,0,1,1
BFNK_290,Kinjal,Alt News,IFCN,"कांग्रेस ने किसानों पर हुए लाठीचार्ज की बताकर जो तस्वीर शेयर की, वो असल में एक घायल ‘गौरक्षक’ की","The picture that Congress shared on the farmers by lathi -charged, is actually an injured 'Gaurakshak'"," 28 अगस्त को हरियाणा के करनाल ज़िले में किसान प्रदर्शनकारियों पर लाठीचार्ज किया गया था. इस दौरान, एक किसान की मौत भी हो गई थी. इस लाठीचार्ज की तस्वीरें शेयर… "," On August 28, farmer protesters were lathi -charged in Karnal district of Haryana. During this time, a farmer was also killed. Share pictures of this lathicharge…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/FAKE-15.jpg?resize=300%2C157&ssl=1,1st September 2021,https://www.altnews.in/Hindi/congress-and-senior-leaders-share-injured-gau-rakshaks-photo-as-lathicharge-on-farmer/,Politics,Hindi,India,Twitter,no,no,yes,0,2021-09-01,2021.0,9.0,Wednesday,-0.2,0.0,16,26,19,30,0,0,1,0
BFNK_291,Pooja Chaudhuri,Alt News,IFCN,पाकिस्तानी तालिबान द्वारा भारत को धमकी देने की हालिया घटना बताकर पुराना वीडियो शेयर किया गया,The old video was shared by Pakistani Taliban stating the recent incident of threatening India,पाकिस्तानी तालिबान की हालिया धमकी के रूप में एक वीडियो शेयर किया जा रहा है जिसमें एक हथियारबंद व्यक्ति को प्रधानमंत्री नरेंद्र मोदी को भारत के खिलाफ़ हिंसा की धमकी…,A video is being shared as a recent threat of Pakistani Taliban in which an armed person threatened to threaten Prime Minister Narendra Modi against India…,https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/Untitled-design-2021-08-28T195135.910.jpg?resize=300%2C157&ssl=1,30th August 2021,https://www.altnews.in/Hindi/old-video-shared-as-pakistani-taliban-threatening-india-after-afghanistans-takeover/,Politics,Hindi,India,Twitter,no,yes,no,1,2021-08-30,2021.0,8.0,Monday,0.0,0.25,15,26,16,30,0,1,0,1
BFNK_292,Kinjal,Alt News,IFCN,"अश्लील मेसेज भेजने वाले BJP पार्षद ने महिला की पिटाई की, वीडियो ग़लत संदर्भ में वायरल","BJP councilor who sent pornographic messages beat up woman, video is viral in wrong context"," कुछ दिनों पहले उत्तर प्रदेश की राजधानी लखनऊ में एक महिला ने बीच सड़क पर एक कैब ड्राइवर की पिटाई की थी. घटना के बाद कैब ड्राइवर और महिला, दोनों… "," A few days ago, in Lucknow, the capital of Uttar Pradesh, a woman beat up a cab driver on the middle road. Both cab driver and woman after the incident…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/FAKE-3-1.jpg?resize=300%2C157&ssl=1,30th August 2021,https://www.altnews.in/Hindi/bjp-parshad-offered-sex-to-friends-wife-and-beaten-her-video-viral/,Politics,Hindi,India,Twitter,no,yes,no,1,2021-08-30,2021.0,8.0,Monday,-0.1,0.05,15,30,16,30,0,1,0,1
BFNK_293,Kinjal & Mohammed Zubair,Alt News,IFCN,"उज्जैन प्रशासन ने अतिक्रमण हटाया, इसे देश विरोधी नारे लगाने वालों के खिलाफ़ कार्रवाई बतायी गयी","The Ujjain administration removed the encroachment, it was told against those who raised anti -national slogans.",उज्जैन में एक कार्यक्रम के दौरान कथित तौर पर ‘पाकिस्तान ज़िन्दाबाद’ के नारे लगाए जाने की बात सामने आयी थी. इससे जुड़े कुछ वीडियोज़ सोशल मीडिया पर शेयर किये गए…,"During an event in Ujjain, there was a matter of raising slogans of 'Pakistan Zindabad'. Some videos related to this were shared on social media…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/FAKE-2-2.jpg?resize=300%2C157&ssl=1,30th August 2021,https://www.altnews.in/Hindi/video-of-illegal-construction-demolished-by-ujjain-administration-shared-with-false-claim-alleged-pakistan-zindabad-slogan/,Politics,Hindi,India,Twitter,no,no,yes,0,2021-08-30,2021.0,8.0,Monday,0.016666666666666666,0.23333333333333334,16,25,16,30,0,0,1,0
BFNK_294,Pooja Chaudhuri,Alt News,IFCN,"लखनऊ में तांगे पर बना था इस्लामिक प्रतीक, पाकिस्तान का झंडा बताकर तांगेवालों को परेशान किया गया",The Islamic symbol was built on the tanga in Lucknow,न्यूज़रूम पोस्ट ने एक वीडियो शेयर किया. वीडियो में एक व्यक्ति आरोप लगा रहा है कि 20 सालों से तांगा चला रहे नूर आलम और वसीर ने उस तांगे पर…,"Newsroom post shared a video. In the video, a person is alleging that Noor Alam and Wasir, who have been running Tanga for 20 years, on that leg…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/free-Deliery-1.jpg?resize=300%2C157&ssl=1,27th August 2021,https://www.altnews.in/Hindi/muslim-tanga-drivers-in-up-hounded-after-false-claim-of-painting-pakistan-flag-on-tanga/,Politics,Hindi,India,Twitter,no,yes,no,1,2021-08-27,2021.0,8.0,Friday,0.0,0.0,10,28,17,30,0,1,0,1
BFNK_295,Kinjal,Alt News,IFCN,ये कांग्रेस कार्यालय में छेड़छाड़ के बाद मुख्य अतिथि महिला का कार्यकर्ताओं को पीटने का वीडियो नहीं,This is not a video of the chief guest woman beating the workers after tampering in the Congress office,सोशल मीडिया पर एक वीडियो वायरल है. वीडियो में एक महिला एक व्यक्ति के साथ झगड़ते हुए और उसे चप्पल से मारते हुए दिख रही है. दावा किया जा रहा…,"A video is viral on social media. In the video, a woman is seen quarreling with a person and hitting her with slippers. Claimed…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/FAKE-12.jpg?resize=300%2C157&ssl=1,26th August 2021,https://www.altnews.in/Hindi/fact-check-2014-video-shared-as-andhrapradeshs-congress-office-woman-chief-guest-beaten-up-false-claim/,Politics,Hindi,India,Twitter,no,yes,no,1,2021-08-26,2021.0,8.0,Thursday,0.03333333333333333,0.06666666666666667,19,24,17,30,0,1,0,1
BFNK_296,Kinjal,Alt News,IFCN,2014 में ISIS के हमले का दृश्य पाकिस्तान में तालिबानियों द्वारा मस्जिद ध्वस्त करने के दावे से वायरल,ISIS attack scene in 2014 viral from the claim of Taliban's demolition of mosque in Pakistan,सोशल मीडिया पर एक तस्वीर वायरल है. तस्वीर में एक मीनार दिख रही है जिसके नीचे आग लगी है और धुआं निकल रहा है. मज़ाक बनाते हुए एक ध्वस्त होती…,"A picture is viral on social media. A tower is seen in the picture, under which there is a fire and smoke is coming out. One was a demolition by making fun…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/FAKE-1-5.jpg?resize=300%2C157&ssl=1,24th August 2021,https://www.altnews.in/Hindi/2014-image-of-isis-attack-on-iraq-shared-as-attack-on-pakistan-by-taliban/,Politics,Hindi,India,Twitter,no,yes,no,0,2021-08-24,2021.0,8.0,Tuesday,0.03333333333333333,0.06666666666666667,16,32,18,30,0,1,0,0
BFNK_297,Aqib Pathan,Alt News,IFCN,BJP प्रवक्ता ने नरेंद्र मोदी को धमकी देने वाला पुराना वीडियो शेयर किया जो पाकिस्तान का है,BJP spokesperson shared an old video threatening Narendra Modi which is from Pakistan,भाजपा प्रवक्ता शलभ मणि त्रिपाठी ने 30 सेकेंड का एक वीडियो पोस्ट किया जिसमें एक मुस्लिम व्यक्ति को प्रधानमंत्री नरेंद्र मोदी को धमकी देते हुए देखा जा सकता है. वीडियो…,BJP spokesperson Shalabh Mani Tripathi posted a 30 -second video in which a Muslim person can be seen threatening Prime Minister Narendra Modi. video…,https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/FI-3-2-1.jpg?resize=300%2C157&ssl=1,23rd August 2021,https://www.altnews.in/Hindi/bjp-spokesperson-shares-old-video-of-pak-man-threatening-pm-modi-many-believe-video-is-from-india/,Politics,Hindi,India,Twitter,no,yes,no,1,2021-08-23,2021.0,8.0,Monday,0.0,0.0,13,24,17,30,0,1,0,1
BFNK_298,Archit Mehta,Alt News,IFCN,बांग्लादेश की पूर्व PM खालिदा ज़िया का गलत बयान दिखाते हुए 2015 की फ़ेसबुक पोस्ट वायरल,2015 Facebook post viral showing the wrong statement of former Bangladesh PM Khaleda Zia,कई सोशल मीडिया यूज़र्स ने बांग्लादेश की पूर्व प्रधानमंत्री ख़ालिदा ज़िया की एक तस्वीर इस कथित बयान के साथ शेयर की है- “मुझे बांग्लादेश में जारी हिंदुओं और बौद्धों के…,Many social media users have shared a picture of former Bangladesh Prime Minister Khalida Zia with this alleged statement- “I am released in Bangladesh for Hindus and Buddhists…,https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/FI-3-4.jpg?resize=300%2C157&ssl=1,21st October 2021,https://www.altnews.in/Hindi/acebook-post-from-2015-ascribing-false-quote-to-ex-bangladesh-pm-khaleda-zia-viral/,Politics,Hindi,India,Twitter,no,yes,no,1,2021-10-21,2021.0,10.0,Thursday,0.10833333333333334,0.16666666666666666,14,28,16,30,0,1,0,1
BFNK_299,Archit Mehta,Alt News,IFCN,एक पुराने नाटक का वीडियो अफ़ग़ानिस्तान में लोगों को गोली मारे जाने के दावे के साथ वायरल,Video of an old play viral with claims of shooting people in Afghanistan,सोशल मीडिया यूज़र्स एक वीडियो शेयर कर रहे हैं. वीडियो में हथियारबंद लोग सड़कों पर लोगों को गोली मारते और उन्हें बंधक बनाते हुए दिख रहे हैं. इस वीडियो के…,"Social media users are sharing a video. In the video, armed people are seen shooting people on the streets and holding them hostage. Of this video…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/FI1-5.jpg?resize=300%2C157&ssl=1,23rd August 2021,https://www.altnews.in/Hindi/old-staged-video-viral-as-taliban-shooting-people-on-the-streets-in-afghanistan/,Politics,Hindi,afganistan,Twitter,no,no,yes,0,2021-08-23,2021.0,8.0,Monday,0.03333333333333333,0.06666666666666667,13,26,17,30,0,0,1,0
BFNK_300,Priyanka Jha,Alt News,IFCN,"बंदूक लटकाये शख्स की चेकिंग की तस्वीर को अफ़ग़ानिस्तान एयरपोर्ट की बताया, असल में यमन की","The picture of checking of a gun hanging a person was told to Afghanistan Airport, actually Yemen",लल्लनटॉप के सब एडिटर अभिषेक कुमार ने एक तस्वीर शेयर करते हुए दावा किया कि अफ़गानिस्तान एयरपोर्ट पर सिक्योरिटी चेक की जाने की ये तस्वीर है. (आर्काइव लिंक) #afghanistan एयरपोर्ट…,"While sharing a picture, all the editor of Lalantop, Abhishek Kumar claimed that this picture is being done at Afghanistan Airport. (Archive Link) #Afghanistan Airport…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/yemen-old-image.jpg?resize=300%2C157&ssl=1,20th August 2021,https://www.altnews.in/Hindi/2015-image-of-yemen-shared-as-security-check-at-airport-in-afganistan/,Politics,Hindi,India,Twitter,no,yes,no,1,2021-08-20,2021.0,8.0,Friday,0.0,0.0,17,25,16,30,0,1,0,1
BFNK_301,Pooja Chaudhuri,Alt News,IFCN,अल जज़ीरा के फ़र्ज़ी स्क्रीनशॉट और NDTV की रिपोर्ट ग़लत सन्दर्भ में शेयर की गयी,Al Jazeera's fake screenshot and NDTV report shared in the wrong context,कुछ भाजपा समर्थक फ़ेसबुक पेज ने 2 ट्वीट्स की तुलना करते हुए एक स्क्रीनशॉट सोशल मीडिया पर शेयर किया है. इस स्क्रीनशॉट में NDTV का एक ट्वीट दिख रहा है….,Some BJP supporters Facebook page has shared a screenshot on social media comparing 2 tweets. A tweet of NDTV is seen in this screenshot….,https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/Untitled-design-2021-08-18T214314.930.jpg?resize=300%2C157&ssl=1,20th August 2021,https://www.altnews.in/Hindi/fake-al-jazeera-tweet-misleading-portrayal-of-ndtvs-report-on-taliban-shared-online/,Politics,Hindi,India,Twitter,yes,no,no,1,2021-08-20,2021.0,8.0,Friday,0.03333333333333333,0.06666666666666667,12,24,15,30,1,0,0,1
BFNK_302,Priyanka Jha,Alt News,IFCN,अफ़गानिस्तान एयर फ़ोर्स की पायलट की लिंचिंग के ग़लत दावे के साथ 6 साल पुरानी तस्वीर वायरल,6 -year -old photo viral with the wrong claim of Afghanistan Air Force pilot lynching," ट्विटर यूज़र @SangeetSagar13 ने एक तस्वीर शेयर की और लिखा, “अफ़गानिस्तान एयर फ़ोर्स की लेडी पायलट साफ़िया फिरोज़ी को आज पत्थर से पीटकर मार दिया गया. (ट्वीट का आर्काइव लिंक)… "," Twitter user @Sangeetsagar13 shared a picture and wrote, “Afghanistan Air Force lady pilot Safiya Faroese was beaten to death today. (Archive link to tweet)…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/farkhunda-.jpg?resize=300%2C157&ssl=1,20th August 2021,https://www.altnews.in/Hindi/old-image-of-farkhundas-lynching-shared-as-afgans-pilot-safiya-firozi-stoned-to-death/,Politics,Hindi,India,Twitter,no,no,yes,0,2021-08-20,2021.0,8.0,Friday,0.0,0.0,15,24,17,30,0,0,1,0
BFNK_303,Kinjal,Alt News,IFCN,अफ़गानिस्तान में तालिबान की जीत का जश्न मनाने के दावे के साथ पुरानी तस्वीरें की गयीं शेयर,Old pictures shared with claims of celebrating Taliban victory in Afghanistan,अफ़गानिस्तान की बताकर कुछ तस्वीरें सोशल मीडिया पर शेयर की जा रही हैं. बता दें कि ये तस्वीरें अफ़गानिस्तान में तालिबान की वापसी के संदर्भ में शेयर की गई है….,Some pictures of Afghanistan are being shared on social media. Let us know that these pictures have been shared in the context of the return of the Taliban in Afghanistan….,https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/alt-news-feature-image.jpeg?resize=300%2C157&ssl=1,19th August 2021,https://www.altnews.in/Hindi/old-images-viral-as-talibani-celebrating-takeover-of-afganistan/,Politics,Hindi,India,Twitter,no,no,yes,1,2021-08-19,2021.0,8.0,Thursday,0.03333333333333333,0.06666666666666667,11,30,17,30,0,0,1,1
BFNK_304,Pooja Chaudhuri,Alt News,IFCN,हिन्दुओं के क़त्ल की बात करने वाला ज़ाइद हमीद का ये वायरल हो रहा वीडियो 8 साल पुराना है,"This viral video of Zaid Hameed, who talks about the killing of Hindus, is 8 years old.",तालिबान के अफ़ग़ानिस्तान पर कब्ज़ा करने के बाद ARY न्यूज़ का एक वीडियो सोशल मीडिया पर सामने आया है. इसमें पाकिस्तानी कमेंटेटर ज़ाइद हमीद को ये कहते हुए सुना जा…,"A video of Ary News has surfaced on social media after the Taliban captured Afghanistan. In this, Pakistani commentator Zaid Hameed should be heard saying this…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/Untitled-design-2021-08-17T180807.780.jpg?resize=300%2C157&ssl=1,19th August 2021,https://www.altnews.in/Hindi/video-of-zaid-hamids-hate-speech-is-from-2013-not-after-talibans-takeover-of-afghanistan/,Politics,Hindi,India,Twitter,no,no,yes,1,2021-08-19,2021.0,8.0,Thursday,0.03333333333333333,0.06666666666666667,17,26,19,30,0,0,1,1
BFNK_305,Priyanka Jha,Alt News,IFCN,तालिबानियों द्वारा PM मोदी को धमकी दिए जाने का बताकर वायरल हो रहा वीडियो 2 साल पुराना है,The video going viral by Taliban's threatening PM Modi is 2 years old.,तालिबानियों द्वारा PM मोदी को धमकी दिए जाने का बताकर एक वीडियो वायरल हो रहा है. ट्विटर यूज़र @itsmebonggirl ने ये वीडियो शेयर करते हुए लिखा कि कि तालिबानी PM…,A video is going viral by telling PM Modi threatening PM Modi. Twitter user @itsmebonggirl shared this video and wrote that Taliban PM…,https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/old-video-taliban.jpg?resize=300%2C157&ssl=1,19th August 2021,https://www.altnews.in/Hindi/two-year-old-video-shared-as-taliban-threatening-india/,Politics,Hindi,India,Twitter,no,yes,no,0,2021-08-19,2021.0,8.0,Thursday,0.0,0.0,13,23,18,30,0,1,0,0
BFNK_306,Kinjal,Alt News,IFCN,फ़ैक्ट-चेक : विमान के विंग पर बैठकर अफ़ग़ानिस्तान से बच निकलने का है ये वीडियो?,Fact-check: This video is to escape from Afghanistan sitting on the wing of the aircraft?,सोशल मीडिया पर एक वीडियो काफ़ी वायरल है. वीडियो में एक व्यक्ति को प्लेन के विंग पर लेटे हुए देखा जा सकता है. दावा है कि अफ़गानिस्तान पर तालिबान के…,"A video is quite viral on social media. In the video, a person can be seen lying on the wing of the plane. It is claimed that the Taliban on Afghanistan…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/FAKE-9.jpg?resize=300%2C157&ssl=1,18th August 2021,https://www.altnews.in/Hindi/digital-creation-video-viral-as-afganis-flee-lying-on-the-wings-of-an-aircraft/,Politics,Hindi,India,Twitter,no,yes,no,1,2021-08-18,2021.0,8.0,Wednesday,0.03333333333333333,0.06666666666666667,15,31,15,30,0,1,0,1
BFNK_307,Pooja Chaudhuri,Alt News,IFCN,अफ़ग़ानिस्तान में तालिबान द्वारा महिला को मारने के दावे से वायरल ये पुराना वीडियो सीरिया का है,"This old video is from Syria, viral by the Taliban's claim of Taliban killing a woman in Afghanistan",एक महिला को गोली मारते हुए कुछ आदमियों का एक वीडियो सोशल मीडिया पर इस दावे के साथ शेयर किया जा रहा है कि ये घटना अफ़ग़ानिस्तान की है. ये…,A video of some men shooting a woman is being shared on social media with the claim that this incident is from Afghanistan. these…,https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/Untitled-design-2021-08-17T222745.795.jpg?resize=300%2C157&ssl=1,19th August 2021,https://www.altnews.in/Hindi/video-from-2015-shot-in-syria-viral-as-public-execution-of-woman-by-taliban-in-afghanistan/,Politics,Hindi,India,Twitter,no,no,yes,1,2021-08-19,2021.0,8.0,Thursday,0.03333333333333333,0.06666666666666667,18,24,17,30,0,0,1,1
BFNK_308,Kinjal,Alt News,IFCN,फ़ैक्ट-चेक : अफ़ग़ान राष्ट्रपति अशरफ़ ग़नी ने देश छोड़ने से पहले तालिबान के नेता को गले लगाया?,Fact-check: Afghan President Ashraf Ghani hugged the Taliban leader before leaving the country?,तालिबान के कब्ज़े के बाद अफ़ग़ानिस्तान में हालत खराब हैं. अफ़ग़ानिस्तान से ऐसे कई दृश्य सामने आए हैं जिसने दुनिया भर को हिला के रख दिया है. अफ़ग़ानिस्तान के राष्ट्रपति…,The condition in Afghanistan is bad after the Taliban capture. There have been many such scenes from Afghanistan which have shook the world. President of Afghanistan…,https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/FAKE-1-4.jpg?resize=300%2C157&ssl=1,18th August 2021,https://www.altnews.in/Hindi/old-image-of-former-afganistan-president-ashraf-ghani-shared-as-he-hugged-talibani-leader-before-leaving-country/,Politics,Hindi,India,Twitter,no,no,yes,0,2021-08-18,2021.0,8.0,Wednesday,-0.06666666666666661,0.5555555555555555,13,26,17,30,0,0,1,0
BFNK_309,Archit Mehta,Alt News,IFCN,"मीडिया रिपोर्ट और BJP नेताओं के दावे ग़लत, रोहिंग्या शरणार्थियों की भ्रामक तस्वीर पेश की गयी","Media reports and BJP leaders' claims wrong, misleading picture of Rohingya refugees was presented"," उत्तर प्रदेश सरकार ने 22 जुलाई को सुबह 4 बजे दिल्ली के मदनपुर खादर इलाके में ‘अवैध’ निर्माण का हवाला देते हुए कई रोहिंग्या शिविर गिरा दिए. खबरों के मुताबिक,… "," The Uttar Pradesh government dropped several Rohingya camps in Madanpur Khadar area of ​​Delhi on July 22 at 4 am, citing 'illegal' construction. According to the news,…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/Untitled-design-2021-08-17T145548.141.jpg?resize=300%2C157&ssl=1,19th August 2021,https://www.altnews.in/Hindi/misleading-claim-by-bjp-leaders-about-facilities-provided-by-aap-to-rohingyas/,Politics,Hindi,UP,Twitter,no,no,yes,1,2021-08-19,2021.0,8.0,Thursday,-0.25,0.25,14,27,16,30,0,0,1,1
BFNK_310,Abhishek Kumar,Alt News,IFCN,अफ़गानिस्तान में महिलाओं के पैर में ज़ंजीरें दिखाने के लिए 10 साल पुरानी तस्वीर को एडिट किया गया,10 -year -old photo was edited to show chains on women's feet in Afghanistan,बीते दिनों तालिबान ने अफ़गानिस्तान पर कब्ज़ा कर लिया जिसके बाद वहां की स्थिति भयावह है. लोग देश छोड़कर भागने पर मजबूर हैं. इस दौरान एक तस्वीर सोशल मीडिया पर…,"Recently, the Taliban captured Afghanistan, after which the situation there is frightening. People are forced to leave the country. During this time a picture on social media…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/FAKE-8.jpg?resize=300%2C157&ssl=1,19th August 2021,https://www.altnews.in/Hindi/10-year-old-image-edited-with-the-claim-that-chains-tied-to-burqa-clad-women-legs-in-afganistan/,Politics,Hindi,India,Twitter,no,no,yes,1,2021-08-19,2021.0,8.0,Thursday,-0.19166666666666668,0.37916666666666665,14,27,18,30,0,0,1,1
BFNK_311,Pooja Chaudhuri,Alt News,IFCN,2013 की तस्वीर शेयर कर मोदी सरकार द्वारा IAF C-17 विमान से 800 भारतीयों को बचाने का दावा किया गया,The Modi government claimed to save 800 Indians from IAF C-17 aircraft by sharing the 2013 picture.,भारतीय वायु सेना (IAF) के संचालन में एक विशेष उड़ान कथित तौर पर अफ़गानिस्तान दूतावास के कर्मचारियों सहित वहां फंसे भारतीयों को वापस लाने के लिए 16 अगस्त को काबुल…,"A special flight in the operation of the Indian Air Force (IAF) is allegedly Kabul on August 16 to bring back the Indians trapped there, including the employees of the Afghanistan embassy…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/Untitled-design-2021-08-17T003450.882.jpg?resize=300%2C157&ssl=1,19th August 2021,https://www.altnews.in/Hindi/photo-from-2013-viral-as-modi-govt-rescues-800-indians-by-iaf-c-17-aircraft/,Politics,Hindi,India,Twitter,no,yes,no,0,2021-08-19,2021.0,8.0,Thursday,0.014285714285714277,0.16785714285714284,17,32,20,30,0,1,0,0
BFNK_312,Priyanka Jha,Alt News,IFCN,"CNN ने तालिबानी आतंकियों के मास्क पहनने पर तारीफ़ नहीं की, सटायर को लोगों ने सच मान लिया","CNN did not praise the Taliban terrorists for wearing masks, people accepted Satyar as true",15 अगस्त को तालिबान ने काबुल पर कब्जा कर लिया और देश के राष्ट्रपति अशरफ गनी देश छोड़कर चले गए. ऐसे समय BJP सांसद वरुण गांधी ने एक ग्राफ़िक शेयर…,"On August 15, the Taliban captured Kabul and the President of the country Ashraf Ghani left the country. At such a time, BJP MP Varun Gandhi shared a graphic shares…",https://i0.wp.com/www.altnews.in/Hindi/wp-content/uploads/sites/2/2021/08/CNN-praise-taliban.jpg?resize=300%2C157&ssl=1,16th August 2021,https://www.altnews.in/Hindi/cnn-news-channel-praises-taliban-for-wearing-mask-no-Society-media-users-fall-for-satire-article/,Politics,Hindi,India,Twitter,no,no,yes,1,2021-08-16,2021.0,8.0,Monday,0.0,0.3,15,30,18,30,0,0,1,1
